"LOCATION","Country","HP","Provider","HF","Financing Agent","HC","Function","ICD","Diagnostic Category","AGE","Age Group","GEN","Gender","UNI","Unit","YR","Year","Value","Flag Codes","Flags"
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2003","2003",3.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2005","2005",4.5,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2007","2007",5.9,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2011","2011",8.5,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2003","2003",269.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2005","2005",344,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2007","2007",324.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2011","2011",272.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2003","2003",73.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2005","2005",90,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2007","2007",130.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","60_64","60 to 64","T","Total","MLLNCU","Million of national currency units","2011","2011",134.9,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",66,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",80.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",46.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",42.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",263,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",286.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",377.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",539.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",16.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",13.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",14.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",24.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",106.5,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",114,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",144.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA400","Endocrine, nutritional and metabolic diseases","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",247.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",238.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",263.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",314,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA500","Mental and behavioural disorders","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",470.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",227,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",255.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",264.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA600","Diseases of the nervous system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",413.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",546.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",551.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",708.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA900","Diseases of the circulatory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",799.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",154.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",156.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",170.6,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB000","Diseases of the respiratory system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",229.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",255.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",253.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",297,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB100","Diseases of the digestive system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",352.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",42.5,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",37.6,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",36.5,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB200","Diseases of the skin and subcutaneous tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",57.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",253.6,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",277.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",353.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB300","Diseases of musculoskeletal system and connective tissue","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",418.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",112.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",120,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",131.2,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB400","Diseases of the genitourinary system","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",198,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",0,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",0.2,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",3.6,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB500","Pregnancy, childbirth and the puerperium","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",0.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",0,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",0,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",0,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB600","Certain conditions originating in the perinatal period","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",0.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",3.9,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",3.3,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",3.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB700","Congenital malformations, deformations and chromosomal abnormalities","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",6.2,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",262.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",339.5,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",275,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB800","Symptoms, signs and abnormal clinical and laboratory findings, n.e.c.","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",225.2,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2003","2003",89.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2005","2005",91.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2007","2007",122.6,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDB900","Injury, poisoning and other consequences of external causes","65_69","65 to 69","T","Total","MLLNCU","Million of national currency units","2011","2011",120.9,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2003","2003",71.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2005","2005",80.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2007","2007",43.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA100","Infectious and parasitic diseases","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2011","2011",40.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2003","2003",282.7,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2005","2005",300.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2007","2007",367.8,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA200","Neoplasms","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2011","2011",494.4,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2003","2003",21.1,,
"NLD","Netherlands","HPTOT","Total expenditure HP.1-HP.9","HFTOT","Total expenditure HF.1-HF.3","HCTOT","Total current expenditure HC.1-HC.9 (Individual and collective health care)","DICDA300","Diseases of the blood and bloodforming organs","70_74","70 to 74","T","Total","MLLNCU","Million of national currency units","2005","2005",18.7,,
