"LOCATION","Country","SEX","Sex","AGE","Age","VAR","Variant","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","FE","Females","D199L565","Population (hist&proj)  65-69","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,462.3185,,
"NLD","Netherlands","FE","Females","D199L565","Population (hist&proj)  65-69","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,462.184,,
"NLD","Netherlands","FE","Females","D199L565","Population (hist&proj)  65-69","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,462.718,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,111.479,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,113.822,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,116.179,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,118.352,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,120.536,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,123.477,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,126.518,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,129.441,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,132.89,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,135.899,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,137.9885,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,140.478,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,142.8195,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,144.9985,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,147.605,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,150.3555,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,153.1695,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,155.903,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,157.89,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,159.2515,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,160.519,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,161.944,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,164.614,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,167.9605,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,171.711,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,175.59,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,178.222,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,180.2085,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,182.447,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,184.7305,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,186.769,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,188.2385,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,190.2495,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,193.1425,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,196.148,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,198.288,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,199.9045,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,200.881,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,199.785,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,198.39,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,202.5325,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,210.9425,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,218.5105,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,226.865,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,234.757,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,237.614,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,237.5825,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,238.1705,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,239.057,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,241.029,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,245.271,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,250.0895,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,254.6555,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,258.602,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,261.8055,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,264.9665,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,268.535,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,272.6745,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,278.9165,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,287.595,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,297.208,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,306.3285,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,315.161,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,326.0155,"B","Break"
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,338.204,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,349.222,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,372.7635,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,408.0345,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,433.99,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,450.963,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,464.787,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,465.1385,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,454.9795,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,450.2285,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,449.6145,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,452.196,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,457.452,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,463.61,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,470.3015,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,478.9575,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2030","2030","PER","Persons","3","thousands",,,488.522,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2031","2031","PER","Persons","3","thousands",,,498.244,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2032","2032","PER","Persons","3","thousands",,,507.831,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2033","2033","PER","Persons","3","thousands",,,517.5225,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2034","2034","PER","Persons","3","thousands",,,526.9565,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2035","2035","PER","Persons","3","thousands",,,534.491,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2036","2036","PER","Persons","3","thousands",,,538.234,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2037","2037","PER","Persons","3","thousands",,,538.6945,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2038","2038","PER","Persons","3","thousands",,,537.464,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2039","2039","PER","Persons","3","thousands",,,537.215,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2040","2040","PER","Persons","3","thousands",,,538.0115,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2041","2041","PER","Persons","3","thousands",,,536.6135,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2042","2042","PER","Persons","3","thousands",,,531.203,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2043","2043","PER","Persons","3","thousands",,,519.1425,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2044","2044","PER","Persons","3","thousands",,,499.0905,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2045","2045","PER","Persons","3","thousands",,,474.8525,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2046","2046","PER","Persons","3","thousands",,,452.636,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2047","2047","PER","Persons","3","thousands",,,435.0605,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2048","2048","PER","Persons","3","thousands",,,424.1555,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2049","2049","PER","Persons","3","thousands",,,419.332,,
"NLD","Netherlands","MA","Males","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2050","2050","PER","Persons","3","thousands",,,419.518,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1950","1950","PER","Persons","3","thousands",,,119.833,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1951","1951","PER","Persons","3","thousands",,,122.733,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1952","1952","PER","Persons","3","thousands",,,125.517,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1953","1953","PER","Persons","3","thousands",,,128.432,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1954","1954","PER","Persons","3","thousands",,,131.38,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1955","1955","PER","Persons","3","thousands",,,134.735,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1956","1956","PER","Persons","3","thousands",,,138.758,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1957","1957","PER","Persons","3","thousands",,,142.922,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1958","1958","PER","Persons","3","thousands",,,147.226,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1959","1959","PER","Persons","3","thousands",,,151.389,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1960","1960","PER","Persons","3","thousands",,,155.0425,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1961","1961","PER","Persons","3","thousands",,,159.3005,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1962","1962","PER","Persons","3","thousands",,,163.6095,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1963","1963","PER","Persons","3","thousands",,,168.3915,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1964","1964","PER","Persons","3","thousands",,,174.2985,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1965","1965","PER","Persons","3","thousands",,,180.2195,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1966","1966","PER","Persons","3","thousands",,,185.954,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1967","1967","PER","Persons","3","thousands",,,192.2055,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1968","1968","PER","Persons","3","thousands",,,197.7285,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1969","1969","PER","Persons","3","thousands",,,201.999,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1970","1970","PER","Persons","3","thousands",,,206.332,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1971","1971","PER","Persons","3","thousands",,,210.9965,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1972","1972","PER","Persons","3","thousands",,,216.4015,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1973","1973","PER","Persons","3","thousands",,,222.233,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1974","1974","PER","Persons","3","thousands",,,228.5715,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1975","1975","PER","Persons","3","thousands",,,235.4595,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1976","1976","PER","Persons","3","thousands",,,241.1325,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1977","1977","PER","Persons","3","thousands",,,245.679,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1978","1978","PER","Persons","3","thousands",,,250.4575,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1979","1979","PER","Persons","3","thousands",,,255.344,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1980","1980","PER","Persons","3","thousands",,,259.175,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1981","1981","PER","Persons","3","thousands",,,261.4555,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1982","1982","PER","Persons","3","thousands",,,264.349,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1983","1983","PER","Persons","3","thousands",,,268.18,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1984","1984","PER","Persons","3","thousands",,,271.497,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1985","1985","PER","Persons","3","thousands",,,273.3635,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1986","1986","PER","Persons","3","thousands",,,274.908,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1987","1987","PER","Persons","3","thousands",,,275.6685,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1988","1988","PER","Persons","3","thousands",,,273.7135,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1989","1989","PER","Persons","3","thousands",,,271.057,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1990","1990","PER","Persons","3","thousands",,,275.469,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1991","1991","PER","Persons","3","thousands",,,285.4425,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1992","1992","PER","Persons","3","thousands",,,294.0625,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1993","1993","PER","Persons","3","thousands",,,303.818,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1994","1994","PER","Persons","3","thousands",,,313.565,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1995","1995","PER","Persons","3","thousands",,,316.5535,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1996","1996","PER","Persons","3","thousands",,,314.2035,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1997","1997","PER","Persons","3","thousands",,,311.9585,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1998","1998","PER","Persons","3","thousands",,,310.0915,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","1999","1999","PER","Persons","3","thousands",,,308.6435,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2000","2000","PER","Persons","3","thousands",,,309.1825,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2001","2001","PER","Persons","3","thousands",,,311.0345,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2002","2002","PER","Persons","3","thousands",,,313.129,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2003","2003","PER","Persons","3","thousands",,,314.147,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2004","2004","PER","Persons","3","thousands",,,314.011,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2005","2005","PER","Persons","3","thousands",,,313.6615,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2006","2006","PER","Persons","3","thousands",,,313.5795,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2007","2007","PER","Persons","3","thousands",,,314.3255,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2008","2008","PER","Persons","3","thousands",,,317.356,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2009","2009","PER","Persons","3","thousands",,,323.439,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2010","2010","PER","Persons","3","thousands",,,330.83,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2011","2011","PER","Persons","3","thousands",,,337.307,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2012","2012","PER","Persons","3","thousands",,,343.5055,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2013","2013","PER","Persons","3","thousands",,,352.248,"B","Break"
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2014","2014","PER","Persons","3","thousands",,,364.1295,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2015","2015","PER","Persons","3","thousands",,,374.127,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2016","2016","PER","Persons","3","thousands",,,397.533,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2017","2017","PER","Persons","3","thousands",,,434.0955,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2018","2018","PER","Persons","3","thousands",,,461.476,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2019","2019","PER","Persons","3","thousands",,,479.1945,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2020","2020","PER","Persons","3","thousands",,,494.1635,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2021","2021","PER","Persons","3","thousands",,,495.2645,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2022","2022","PER","Persons","3","thousands",,,484.687,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2023","2023","PER","Persons","3","thousands",,,480.0635,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2024","2024","PER","Persons","3","thousands",,,480.265,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2025","2025","PER","Persons","3","thousands",,,484.001,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2026","2026","PER","Persons","3","thousands",,,490.4415,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2027","2027","PER","Persons","3","thousands",,,497.4075,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2028","2028","PER","Persons","3","thousands",,,504.715,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2029","2029","PER","Persons","3","thousands",,,513.832,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2030","2030","PER","Persons","3","thousands",,,523.193,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2031","2031","PER","Persons","3","thousands",,,532.5905,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2032","2032","PER","Persons","3","thousands",,,542.0865,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2033","2033","PER","Persons","3","thousands",,,550.8585,,
"NLD","Netherlands","FE","Females","D199L570","Population (hist&proj)  70-74","VAR1","Baseline","2034","2034","PER","Persons","3","thousands",,,558.9465,,
